identifier,name,description, audience_size ,type,source,partner,path
6.00321E+12,King James Version,,"4,726,010.00",interests,,,Interests/Additional interests/King James Version
6.00345E+12,ÛÁstanbul Etkinlik Rehberi,,"7,650.00",interests,,,Interests/Additional interests/ÛÁstanbul Etkinlik Rehberi
6.01154E+12,Avon Maquiagem,,"2,428,530.00",interests,,,Interests/Additional interests/Avon Maquiagem
5.78631E+14,Akademia Ekonomiczna w Katowicach,,"41,988.00",education_schools,,,Demographics/Education/Schools/Universities/Akademia Ekonomiczna w Katowicach
1.43744E+14,STM aoet 1468,,"21,090.00",education_schools,,,Demographics/Education/Schools/Universities/STM aoet 1468
6.00327E+12,Organisation of Islamic Cooperation,,"2,248,340.00",interests,,,Interests/Additional interests/Organisation of Islamic Cooperation
6.00411E+12,EZA Fairer Handel,,"3,450.00",interests,,,Interests/Additional interests/EZA Fairer Handel
6.00322E+12,ESKÛÁ TíìRK EZGÛÁLERÛÁ,,"9,810.00",interests,,,Interests/Additional interests/ESKÛÁ TíìRK EZGÛÁLERÛÁ
6.00341E+12,"Bureau of Alcohol, Tobacco, Firearms and Explosives",,"938,800.00",interests,,,"Interests/Additional interests/Bureau of Alcohol, Tobacco, Firearms and Explosives"
6.00297E+12,Honey bee,,"7,617,840.00",interests,,,Interests/Additional interests/Honey bee
6.01009E+12,Women's apparel,"People in households that have bought clothes for women (tops, bottoms, skirts, jeans, etc) recently","76,042,900.00",behaviors,"Purchase Activity, provided by Acxiom",Acxiom,Behaviours/Purchase behavior/Purchase types/Women's apparel
6.00558E+12,Awkward (TV series),,"21,567,890.00",interests,,,Interests/Additional interests/Awkward (TV series)
6.00342E+12,Superbad: The Return of Boosie Bad Azz,,"1,830.00",interests,,,Interests/Additional interests/Superbad: The Return of Boosie Bad Azz
6.00301E+12,ACS International Schools,,"10,670.00",interests,,,Interests/Additional interests/ACS International Schools
2.02035E+14,Asra Group of Institutions,,"3,989.00",education_schools,,,Demographics/Education/Schools/Universities/Asra Group of Institutions
6.00327E+12,SGM,,"25,260.00",interests,,,Interests/Additional interests/SGM
6.00316E+12,American Federation of Musicians,,"35,220.00",interests,,,Interests/Additional interests/American Federation of Musicians
7962229886,Environmental Working Group,,"6,475.00",work_employers,,,Demographics/Work/Employers/Environmental Working Group
6.00297E+12,Conservatism,,"31,074,900.00",interests,,,Interests/Additional interests/Conservatism
1.06433E+14,"BJB College, Bhubaneswar",,"13,532.00",education_schools,,,"Demographics/Education/Schools/Universities/BJB College, Bhubaneswar"
6.00332E+12,Uhe,,880,interests,,,Interests/Additional interests/Uhe
6.00338E+12,RSPCA Animal Rescue,,"44,330.00",interests,,,Interests/Additional interests/RSPCA Animal Rescue
6.00335E+12,fumar marihuana,,"210,140.00",interests,,,Interests/Additional interests/fumar marihuana
6.0035E+12,Roya Ayxan,,"38,780.00",interests,,,Interests/Additional interests/Roya Ayxan
6.02012E+12,ø_ø_øÂø_øÂ ø±ø_™_™‹ ø_™‹™‹™ˆ,,"252,600.00",interests,,,Interests/Additional interests/ø_ø_øÂø_øÂ ø±ø_™_™‹ ø_™‹™‹™ˆ
6.00322E+12,IKEA Catalogue,,"1,977,440.00",interests,,,Interests/Additional interests/IKEA Catalogue
1.10464E+14,Single parent (Alleinerziehender),,"12,941.00",work_positions,,,Demographics/Work/Job Titles/Single parent (Alleinerziehender)
6.00338E+12,Saved by the Bell,,"1,439,400.00",interests,,,Interests/Additional interests/Saved by the Bell
6.00335E+12,Lacuna Coil,,"756,630.00",interests,,,Interests/Additional interests/Lacuna Coil
1.51074E+15,Yunus Emre Anadolu Lisesi,,"8,396.00",education_schools,,,Demographics/Education/Schools/Universities/Yunus Emre Anadolu Lisesi
1.45422E+14,Auburn Adventist Academy,,"6,193.00",education_schools,,,Demographics/Education/Schools/Universities/Auburn Adventist Academy
6.00334E+12,Historical linguistics,,"995,260.00",interests,,,Interests/Additional interests/Historical linguistics
1.43411E+15,Avn college,,"8,950.00",education_schools,,,Demographics/Education/Schools/Universities/Avn college
6.00309E+12,Ahmed Ezz,,"2,361,920.00",interests,,,Interests/Additional interests/Ahmed Ezz
6.00297E+12,Fief,,"2,482,310.00",interests,,,Interests/Additional interests/Fief
51500251811,Arby's,,"128,793.00",work_employers,,,Demographics/Work/Employers/Arby's
6.00357E+12,The Chronicles of Narnia,,"6,351,910.00",interests,,,Interests/Additional interests/The Chronicles of Narnia
6.01085E+12,Noor ADSL,,"181,190.00",interests,,,Interests/Additional interests/Noor ADSL
6.00331E+12,Adenosine monophosphate,,"7,360,400.00",interests,,,Interests/Additional interests/Adenosine monophosphate
6.00337E+12,sem,,10,interests,,,Interests/Additional interests/sem
1.08044E+14,FHNW,,"3,681.00",education_schools,,,Demographics/Education/Schools/Universities/FHNW
6.00305E+12,Personal area network,,"1,351,350.00",interests,,,Interests/Additional interests/Personal area network
6.00322E+12,Ceasefire,,"666,170.00",interests,,,Interests/Additional interests/Ceasefire
6.00305E+12,"BBK DAV College for Women, Amritsar",,"9,060.00",interests,,,"Interests/Additional interests/BBK DAV College for Women, Amritsar"
2.68829E+14,BMM,,"3,043.00",education_majors,,,Demographics/Education/Fields of Study/BMM
6.00299E+12,Partnership,,"70,696,500.00",interests,,,Interests/Additional interests/Partnership
6.00292E+12,Wheelchair rugby,,"84,520.00",interests,,,Interests/Additional interests/Wheelchair rugby
1.33779E+14,Aib (arts institute bournemouth),,"16,162.00",education_schools,,,Demographics/Education/Schools/Universities/Aib (arts institute bournemouth)
6.00343E+12,Mireille Enos,,"155,430.00",interests,,,Interests/Additional interests/Mireille Enos
6.00314E+12,Buko,,"49,590.00",interests,,,Interests/Additional interests/Buko
1.02128E+14,geyve metem,,"4,317.00",education_schools,,,Demographics/Education/Schools/Universities/geyve metem
6.03064E+12,Luxury Store,Consumers who are likely to shop at luxury stores.,"75,912,700.00",behaviors,Provided by Experian,Experian,Behaviours/Purchase behavior/Store types/Luxury Store
6.00319E+12,Abraham Mateo (album),,"4,310,340.00",interests,,,Interests/Additional interests/Abraham Mateo (album)
6.00372E+12,Akira (film),,"442,370.00",interests,,,Interests/Additional interests/Akira (film)
6.00629E+12,Full-size sedan,People in households that own full-size sedans.,"75,569,500.00",behaviors,"Multi-sourced, US consumer household information from IHS Automotive (Polk) that draws from geographic, demographic, and area-level vehicle characteristics validated using actual vehicle registration data",DLX,Behaviours/Automotive/Owners/Style/Full-size sedan
6.00329E+12,FFI,,"16,300.00",interests,,,Interests/Additional interests/FFI
1.44563E+15,Rana Aswad,,"150,030.00",interests,,,Interests/Additional interests/Rana Aswad
6.00319E+12,ø¿™‹ø_ øÂ™Êø_øÈ,,"1,590,220.00",interests,,,Interests/Additional interests/ø¿™‹ø_ øÂ™Êø_øÈ
6.00345E+12,Ankara,,"21,327,910.00",interests,,,Interests/Additional interests/Ankara
1.50596E+15,Rural Carrier Associate (RCA),,"6,481.00",work_positions,,,Demographics/Work/Job Titles/Rural Carrier Associate (RCA)
6.00297E+12,Tipperary GAA,,"307,590.00",interests,,,Interests/Additional interests/Tipperary GAA
6.00316E+12,ADCC Submission Wrestling World Championship,,"470,670.00",interests,,,Interests/Additional interests/ADCC Submission Wrestling World Championship
43963743801,UAM Azcapotzalco,,"185,873.00",education_schools,,,Demographics/Education/Schools/Universities/UAM Azcapotzalco
6.0032E+12,meg,,"234,120.00",interests,,,Interests/Additional interests/meg
6.00304E+12,Gazebo,,"3,892,840.00",interests,,,Interests/Additional interests/Gazebo
6.00316E+12,John Calvin,,"762,310.00",interests,,,Interests/Additional interests/John Calvin
6.0035E+12,Million,,"52,186,360.00",interests,,,Interests/Additional interests/Million
6.00297E+12,Sanremo,,"2,244,400.00",interests,,,Interests/Additional interests/Sanremo
6.00385E+12,Genome,,"18,084,660.00",interests,,,Interests/Additional interests/Genome
6.00295E+12,BKS,,"732,760.00",interests,,,Interests/Additional interests/BKS
6.00316E+12,CA Osasuna,,"1,643,950.00",interests,,,Interests/Additional interests/CA Osasuna
6.00338E+12,Farmers' market,,"13,120,540.00",interests,,,Interests/Additional interests/Farmers' market
6.0034E+12,Cincinnati Bengals,,"2,465,830.00",interests,,,Interests/Additional interests/Cincinnati Bengals
6.00338E+12,rac,,677,interests,,,Interests/Additional interests/rac
6.00301E+12,Secretary,,"24,810,410.00",interests,,,Interests/Additional interests/Secretary
6.00338E+12,Hero (2002 film),,"45,952,210.00",interests,,,Interests/Additional interests/Hero (2002 film)
6.00331E+12,Tsai Ing-wen,,"1,814,310.00",interests,,,Interests/Additional interests/Tsai Ing-wen
6.00416E+12,Edible Arrangements,,"774,090.00",interests,,,Interests/Additional interests/Edible Arrangements
6.00814E+12,Telecommunications equipment,,"17,759,920.00",interests,,,Interests/Additional interests/Telecommunications equipment
6.00327E+12,Bangkok Airways,,"1,688,220.00",interests,,,Interests/Additional interests/Bangkok Airways
6.00306E+12,Azra KolakoviÛˆ,,"260,740.00",interests,,,Interests/Additional interests/Azra KolakoviÛˆ
6.00755E+12,Abraham in Islam,,"7,254,030.00",interests,,,Interests/Additional interests/Abraham in Islam
6.00313E+12,Japan Rail Pass,,"374,950.00",interests,,,Interests/Additional interests/Japan Rail Pass
6.00337E+12,Verve Records,,"931,420.00",interests,,,Interests/Additional interests/Verve Records
6.01693E+12,Audiobook Creation Exchange,,"6,960.00",interests,,,Interests/Additional interests/Audiobook Creation Exchange
1.15524E+14,gbhss,,"10,611.00",education_schools,,,Demographics/Education/Schools/Universities/gbhss
6.00314E+12,Wii Remote,,"33,870.00",interests,,,Interests/Additional interests/Wii Remote
6.0178E+12,öŸ¢öŸÇöŸ_öŸ†öŸµ öŸ‹öŸµöŸ£öŸ´öŸÇ,,"3,041,180.00",interests,,,Interests/Additional interests/öŸ¢öŸÇöŸ_öŸ†öŸµ öŸ‹öŸµöŸ£öŸ´öŸÇ
6.0031E+12,American Association of University Women,,"37,910.00",interests,,,Interests/Additional interests/American Association of University Women
6.00325E+12,Departments of Burkina Faso,,"25,126,190.00",interests,,,Interests/Additional interests/Departments of Burkina Faso
6.00325E+12,Bixi (company),,"42,700.00",interests,,,Interests/Additional interests/Bixi (company)
1.40054E+14,RBANMS Pre University College,,"3,982.00",education_schools,,,Demographics/Education/Schools/Universities/RBANMS Pre University College
6.00313E+12,Alcatraz (TV series),,"1,202,010.00",interests,,,Interests/Additional interests/Alcatraz (TV series)
6.00341E+12,UK miners' strike (1984äóñ85),,"91,190.00",interests,,,Interests/Additional interests/UK miners' strike (1984äóñ85)
6.00348E+12,Cleaner,,"31,451,560.00",interests,,,Interests/Additional interests/Cleaner
6.01889E+12,Akvíçrium Klub Official,,"83,420.00",interests,,,Interests/Additional interests/Akvíçrium Klub Official
6.00366E+12,Aaliyah (album),,"754,090.00",interests,,,Interests/Additional interests/Aaliyah (album)
9.90817E+14,Biel,,"5,207,450.00",interests,,,Interests/Additional interests/Biel
6.00316E+12,Gross domestic product,,"20,770,750.00",interests,,,Interests/Additional interests/Gross domestic product
6.00329E+12,Geylang International FC,,"31,980.00",interests,,,Interests/Additional interests/Geylang International FC
6.00346E+12,Liturgical year,,"7,459,850.00",interests,,,Interests/Additional interests/Liturgical year
6.00343E+12,ACL - Associazione Canili Lazio Onlus,,"83,070.00",interests,,,Interests/Additional interests/ACL - Associazione Canili Lazio Onlus
6.00332E+12,Koper,,"838,330.00",interests,,,Interests/Additional interests/Koper
6.00336E+12,Percussion instrument,,"25,073,060.00",interests,,,Interests/Additional interests/Percussion instrument
3.63465E+14,Prefeitura de Blumenau,,"3,223.00",work_employers,,,Demographics/Work/Employers/Prefeitura de Blumenau
6.00372E+12,Sezen Aksu,,"1,538,070.00",interests,,,Interests/Additional interests/Sezen Aksu
6.00314E+12,Married... with Children,,"2,206,550.00",interests,,,Interests/Additional interests/Married... with Children
6.00345E+12,FEMEI IN AFACERI,,"13,610.00",interests,,,Interests/Additional interests/FEMEI IN AFACERI
6.00301E+12,Penn Badgley,,"271,740.00",interests,,,Interests/Additional interests/Penn Badgley
6.0036E+12,I Love BBQ,,"37,850.00",interests,,,Interests/Additional interests/I Love BBQ
6.00334E+12,Bulgan Province,,"72,740.00",interests,,,Interests/Additional interests/Bulgan Province
6.00284E+12,"Lock, Stock and Two Smoking Barrels",,"674,630.00",interests,,,"Interests/Additional interests/Lock, Stock and Two Smoking Barrels"
6.0037E+12,Grupa Adweb,,"2,190.00",interests,,,Interests/Additional interests/Grupa Adweb
6.00316E+12,Chhota Bheem,,"661,880.00",interests,,,Interests/Additional interests/Chhota Bheem
6.00314E+12,Personal finance,,"439,475,090.00",interests,,,Interests/Business and industry/Personal finance
8.71791E+14,Abraham Lincoln High School,,"44,124.00",education_schools,,,Demographics/Education/Schools/Universities/Abraham Lincoln High School
6.00319E+12,Vitreous enamel,,"5,731,270.00",interests,,,Interests/Additional interests/Vitreous enamel
6.00316E+12,Isfahan Province,,"62,880.00",interests,,,Interests/Additional interests/Isfahan Province
6.0031E+12,Fufu,,"574,180.00",interests,,,Interests/Additional interests/Fufu
6.00322E+12,Epica (band),,"2,184,410.00",interests,,,Interests/Additional interests/Epica (band)
6.00348E+12,Friend zone,,"5,404,880.00",interests,,,Interests/Additional interests/Friend zone
1.0787E+14,"RSP College, Jharia, Dhanbad",,"14,937.00",education_schools,,,"Demographics/Education/Schools/Universities/RSP College, Jharia, Dhanbad"
6.00333E+12,Resident Evil 5,,"4,788,120.00",interests,,,Interests/Additional interests/Resident Evil 5
6.00333E+12,"Jean, Grand Duke of Luxembourg",,"299,560.00",interests,,,"Interests/Additional interests/Jean, Grand Duke of Luxembourg"
6.00343E+12,Istria,,"1,368,790.00",interests,,,Interests/Additional interests/Istria
6.003E+12,Funny Videos,,"54,027,280.00",interests,,,Interests/Additional interests/Funny Videos
6.00397E+12,Primary OS Windows XP,People who primarily connect to Facebook using Windows XP.,"74,805,130.00",behaviors,,,Behaviours/Digital activities/Operating System Used/Primary OS Windows XP
6.00321E+12,Australian Derby,,"5,080.00",interests,,,Interests/Additional interests/Australian Derby
6.00332E+12,ARY Digital Network,,"2,482,080.00",interests,,,Interests/Additional interests/ARY Digital Network
1.65433E+11,Qpcs,,"5,622.00",education_schools,,,Demographics/Education/Schools/Universities/Qpcs
6.00311E+12,European cuisine,,"8,790,860.00",interests,,,Interests/Additional interests/European cuisine
1.08107E+14,Alzaytoonah University of Jordan,,"10,975.00",education_schools,,,Demographics/Education/Schools/Universities/Alzaytoonah University of Jordan
6.00351E+12,Snowboarding,,"158,878,787.00",interests,,,Interests/Sports and outdoors/Sports/Snowboarding
6.00314E+12,Italian language,,"24,624,600.00",interests,,,Interests/Additional interests/Italian language
6.00337E+12,KGB,,"679,370.00",interests,,,Interests/Additional interests/KGB
6.00315E+12,Biff,,"14,720.00",interests,,,Interests/Additional interests/Biff
6.00354E+12,She's Out of My League,,"259,862.00",interests,,,Interests/Additional interests/She's Out of My League
1.12061E+14,Elevator operator (Ascensorista),,"7,707.00",work_positions,,,Demographics/Work/Job Titles/Elevator operator (Ascensorista)
6.00316E+12,Sony/ATV Music Publishing,,"188,740.00",interests,,,Interests/Additional interests/Sony/ATV Music Publishing
6.00354E+12,Porcelain tile,,"613,540.00",interests,,,Interests/Additional interests/Porcelain tile
6.01267E+12,BHG Live Better,,"112,690.00",interests,,,Interests/Additional interests/BHG Live Better
1.21818E+14,Bis,,"7,988.00",work_employers,,,Demographics/Work/Employers/Bis
6.00313E+12,BAFTA Award for Best Film,,"512,640.00",interests,,,Interests/Additional interests/BAFTA Award for Best Film
6.00326E+12,Naas RFC,,"2,900.00",interests,,,Interests/Additional interests/Naas RFC
6.00331E+12,thiago alcantara,,"6,285,920.00",interests,,,Interests/Additional interests/thiago alcantara
6.00321E+12,Ale,,"5,026,030.00",interests,,,Interests/Additional interests/Ale
6.00348E+12,NBC,,"42,669,950.00",interests,,,Interests/Additional interests/NBC
6.00327E+12,per-fekt beauty,,"12,450.00",interests,,,Interests/Additional interests/per-fekt beauty
6.003E+12,Medal of Honor (series),,"1,870,320.00",interests,,,Interests/Additional interests/Medal of Honor (series)
3.23557E+14,BCAS Mount Campus,,"6,341.00",education_schools,,,Demographics/Education/Schools/Universities/BCAS Mount Campus
