identification,Case Number,Date-Time,Date,Time,Block,Street,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Location,Latitude,Longitude
6191861,HP280558,1/1/08 0:01,1/1/08,0:01,079XX S BURNHAM AVE,S BURNHAM AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,OTHER,FALSE,FALSE,422,4,7,46,26,1196255,1853024,2008,4/19/08 1:06,"(41.75158010063701, -87.55638353483431)",41.7515801,-87.55638353
6379021,HP446556,1/1/08 0:01,1/1/08,0:01,079XX S CAMPBELL AVE,S CAMPBELL AVE,265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,FALSE,FALSE,835,8,18,70,2,1161052,1851863,2008,8/12/08 1:04,"(41.749194065538035, -87.68541776960083)",41.74919407,-87.68541777
6011985,HP102965,1/1/08 0:01,1/1/08,0:01,066XX S CENTRAL PARK AVE,S CENTRAL PARK AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,833,8,13,65,14,1153414,1860573,2008,1/16/08 1:05,"(41.7732501369522, -87.71317657127527)",41.77325014,-87.71317657
6002608,HP100623,1/1/08 0:01,1/1/08,0:01,050XX S CHAMPLAIN AVE,S CHAMPLAIN AVE,5002,OTHER OFFENSE,OTHER VEHICLE OFFENSE,STREET,FALSE,FALSE,223,2,4,38,26,1181496,1871434,2008,1/11/08 1:05,"(41.802451913056714, -87.60990004763698)",41.80245191,-87.60990005
6578237,HP650894,1/1/08 0:01,1/1/08,0:01,077XX S CHAMPLAIN AVE,S CHAMPLAIN AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,STREET,FALSE,FALSE,624,6,6,69,6,1181945,1853848,2008,11/23/08 1:04,"(41.75418388352105, -87.60879679381458)",41.75418388,-87.60879679
7588148,HS388728,1/1/08 0:01,1/1/08,0:01,068XX S CHAMPLAIN AVE,S CHAMPLAIN AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,OTHER,FALSE,FALSE,321,3,6,42,11,1181700,1859911,2008,8/7/10 1:17,"(41.770827037319414, -87.6095076669478)",41.77082704,-87.60950767
6277942,HP365496,1/1/08 0:01,1/1/08,0:01,048XX S CHICAGO BEACH DR,S CHICAGO BEACH DR,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,FALSE,FALSE,2132,2,4,39,26,1187822,1873221,2008,6/8/08 1:03,"(41.807207115089334, -87.58664330030187)",41.80720712,-87.5866433
8194369,HT428472,1/1/08 0:01,1/1/08,0:01,069XX S CORNELL AVE,S CORNELL AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,STREET,FALSE,FALSE,332,,5,43,6,,,2008,9/8/11 0:40,,,
6494163,HP561545,1/1/08 0:01,1/1/08,0:01,076XX S CRANDON AVE,S CRANDON AVE,842,THEFT,AGG: FINANCIAL ID THEFT,RESIDENCE,FALSE,FALSE,414,4,7,43,6,1192817,1854900,2008,10/7/08 1:03,"(41.7568125009042, -87.56892084742775)",41.7568125,-87.56892085
6705235,HP520652,1/1/08 0:01,1/1/08,0:01,089XX S DR MARTIN LUTHER KING JR DR,S DR MARTIN LUTHER KING JR DR,820,THEFT,$300 AND UNDER,OTHER,FALSE,FALSE,633,6,6,44,6,1180513,1846028,2008,1/16/09 1:04,"(41.73275787985623, -87.61428402407914)",41.73275788,-87.61428402
6777764,HR192977,1/1/08 0:01,1/1/08,0:01,064XX S DR MARTIN LUTHER KING JR DR,S DR MARTIN LUTHER KING JR DR,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,FALSE,FALSE,312,3,20,69,26,1179994,1862140,2008,3/5/09 1:04,"(41.776982867577026, -87.61569298247305)",41.77698287,-87.61569298
6719717,HR133539,1/1/08 0:01,1/1/08,0:01,086XX S DREXEL AVE,S DREXEL AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,632,6,8,44,6,1183690,1848027,2008,1/30/09 1:04,"(41.73816993619368, -87.60258316612519)",41.73816994,-87.60258317
8186188,HT420038,1/1/08 0:01,1/1/08,0:01,080XX S DREXEL AVE,S DREXEL AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,STREET,FALSE,FALSE,631,,8,44,6,,,2008,9/1/11 0:38,,,
7781938,HS590188,1/1/08 0:01,1/1/08,0:01,078XX S EAST END AVE,S EAST END AVE,266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,FALSE,FALSE,414,,8,43,2,,,2008,10/20/11 0:39,,,
8644197,HV319496,1/1/08 0:01,1/1/08,0:01,116XX S ELIZABETH ST,S ELIZABETH ST,1753,OFFENSE INVOLVING CHILDREN,SEX ASSLT OF CHILD BY FAM MBR,RESIDENCE,FALSE,FALSE,524,,34,53,2,,,2008,6/13/12 0:41,,,
6166459,HP255544,1/1/08 0:01,1/1/08,0:01,082XX S ELLIS AVE,S ELLIS AVE,841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,FALSE,FALSE,631,6,8,44,6,1184284,1850763,2008,4/19/08 1:06,"(41.74566395191653, -87.60032153098776)",41.74566395,-87.60032153
7424342,HS226392,1/1/08 0:01,1/1/08,0:01,078XX S ELLIS AVE,S ELLIS AVE,890,THEFT,FROM BUILDING,"SCHOOL, PRIVATE, BUILDING",FALSE,FALSE,624,,8,69,6,,,2008,5/13/10 1:17,,,
8052282,HT284029,1/1/08 0:01,1/1/08,0:01,085XX S ESSEX AVE,S ESSEX AVE,266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,FALSE,FALSE,423,,7,46,2,,,2008,6/3/11 0:38,,,
6253637,HP341503,1/1/08 0:01,1/1/08,0:01,062XX S EVANS AVE,S EVANS AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,STREET,FALSE,FALSE,313,3,20,42,6,1182250,1863923,2008,5/29/08 1:05,"(41.78182362635603, -87.6073674466874)",41.78182363,-87.60736745
6478346,HP554837,1/1/08 0:01,1/1/08,0:01,074XX S EXCHANGE AVE,S EXCHANGE AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,STREET,FALSE,FALSE,334,3,7,43,6,1194854,1856370,2008,9/13/08 1:04,"(41.76079638017032, -87.56140741061724)",41.76079638,-87.56140741
6139137,HP231336,1/1/08 0:01,1/1/08,0:01,018XX S FAIRFIELD AVE,S FAIRFIELD AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,FALSE,FALSE,1023,10,28,29,2,1158366,1890778,2008,4/26/08 1:05,"(41.85603705042882, -87.6942000383917)",41.85603705,-87.69420004
7799256,HS608544,1/1/08 0:01,1/1/08,0:01,131XX S FORRESTVILLE AVE,S FORRESTVILLE AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,TRUE,533,,9,54,6,,,2008,12/16/10 0:38,,,
6824602,HR232972,1/1/08 0:01,1/1/08,0:01,065XX S GREENWOOD AVE,S GREENWOOD AVE,841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,STREET,FALSE,FALSE,321,3,20,42,6,1184305,1861875,2008,3/28/09 1:04,"(41.77615587546904, -87.59989743309593)",41.77615588,-87.59989743
6000421,HP107389,1/1/08 0:01,1/1/08,0:01,097XX S HALSTED ST,S HALSTED ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,TRUE,2223,22,21,73,26,1172740,1840077,2008,1/12/08 1:05,"(41.71660216847761, -87.64293480080819)",41.71660217,-87.6429348
8878355,HV551895,1/1/08 0:01,1/1/08,0:01,064XX S HAMILTON AVE,S HAMILTON AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,FALSE,FALSE,726,,15,67,6,,,2008,11/27/12 0:40,,,
6924910,HR329794,1/1/08 0:01,1/1/08,0:01,019XX S HOMAN AVE,S HOMAN AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,FALSE,FALSE,1024,,24,29,6,,,2008,6/6/09 1:05,,,
7044219,HR450879,1/1/08 0:01,1/1/08,0:01,079XX S HOMAN AVE,S HOMAN AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,834,,18,70,6,,,2008,8/5/09 1:04,,,
7862123,HS659845,1/1/08 0:01,1/1/08,0:01,080XX S HONORE ST,S HONORE ST,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,OTHER,FALSE,FALSE,611,,18,71,20,,,2008,12/27/10 0:37,,,
6410633,HP495055,1/1/08 0:01,1/1/08,0:01,065XX S HOYNE AVE,S HOYNE AVE,1563,SEX OFFENSE,CRIMINAL SEXUAL ABUSE,RESIDENCE,FALSE,FALSE,726,7,15,67,17,1163443,1861464,2008,9/5/08 1:04,"(41.775490827677196, -87.67638748025723)",41.77549083,-87.67638748
7333059,HS136796,1/1/08 0:01,1/1/08,0:01,047XX S HOYNE AVE,S HOYNE AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,FALSE,915,,12,61,20,,,2008,2/28/10 1:13,,,
7621836,HS425408,1/1/08 0:01,1/1/08,0:01,078XX S INDIANA AVE,S INDIANA AVE,841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,APARTMENT,FALSE,FALSE,623,6,6,69,6,1178909,1853088,2008,9/30/10 0:49,"(41.75216797972171, -87.61994574984038)",41.75216798,-87.61994575
7346317,HS148131,1/1/08 0:01,1/1/08,0:01,064XX S INGLESIDE AVE,S INGLESIDE AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,314,,20,42,6,,,2008,2/10/10 1:15,,,
6072293,HP172373,1/1/08 0:01,1/1/08,0:01,074XX S JEFFERY BLVD,S JEFFERY BLVD,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,FALSE,FALSE,333,3,5,43,2,1190868,1856086,2008,2/20/08 1:04,"(41.760114284455796, -87.57602520050015)",41.76011428,-87.5760252
6024679,HP123389,1/1/08 0:01,1/1/08,0:01,049XX S JUSTINE ST,S JUSTINE ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,931,9,20,61,6,1166880,1871920,2008,2/20/08 1:04,"(41.804110620708194, -87.66348915163837)",41.80411062,-87.66348915
8638409,HV312892,1/1/08 0:01,1/1/08,0:01,060XX S JUSTINE ST,S JUSTINE ST,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,FALSE,FALSE,713,,15,67,2,,,2008,10/28/12 0:39,,,
6606032,HP678812,1/1/08 0:01,1/1/08,0:01,027XX S KARLOV AVE,S KARLOV AVE,266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,FALSE,FALSE,1031,10,22,30,2,1149528,1885577,2008,11/24/08 1:04,"(41.84194079232752, -87.72677501283923)",41.84194079,-87.72677501
6691682,HP741808,1/1/08 0:01,1/1/08,0:01,027XX S KEELER AVE,S KEELER AVE,265,CRIM SEXUAL ASSAULT,AGGRAVATED: OTHER,RESIDENCE,TRUE,FALSE,1031,10,22,30,2,1148790,1885429,2008,3/20/09 1:04,"(41.84154893117415, -87.72948709257678)",41.84154893,-87.72948709
6130882,HP222858,1/1/08 0:01,1/1/08,0:01,018XX S KILDARE AVE,S KILDARE AVE,841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,FALSE,FALSE,1012,10,24,29,6,1147876,1890803,2008,3/19/08 1:05,"(41.856313469020904, -87.7327032756465)",41.85631347,-87.73270328
6588501,HP661435,1/1/08 0:01,1/1/08,0:01,063XX S KILDARE AVE,S KILDARE AVE,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,FALSE,813,8,13,65,20,1148836,1862186,2008,11/27/08 1:04,"(41.77776583591726, -87.7299171626914)",41.77776584,-87.72991716
6656402,HP728916,1/1/08 0:01,1/1/08,0:01,044XX S KILPATRICK AVE,S KILPATRICK AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,815,8,23,56,26,1145807,1874840,2008,12/18/08 1:04,"(41.812548218595694, -87.74070190007984)",41.81254822,-87.7407019
5992784,HP100016,1/1/08 0:01,1/1/08,0:01,046XX S LA CROSSE AVE,S LA CROSSE AVE,041A,BATTERY,AGGRAVATED: HANDGUN,RESIDENCE,FALSE,FALSE,814,8,23,56,04B,1144760,1873629,2008,1/6/08 1:05,"(41.809244797575275, -87.74457279312102)",41.8092448,-87.74457279
5992128,HP101828,1/1/08 0:01,1/1/08,0:01,096XX S LA SALLE ST,S LA SALLE ST,890,THEFT,FROM BUILDING,RESIDENCE,FALSE,FALSE,511,5,21,49,6,1176939,1840864,2008,1/5/08 1:04,"(41.718668375413536, -87.62753224451133)",41.71866838,-87.62753224
6705231,HP520448,1/1/08 0:01,1/1/08,0:01,082XX S LA SALLE ST,S LA SALLE ST,820,THEFT,$300 AND UNDER,OTHER,FALSE,FALSE,622,6,21,44,6,1176665,1850541,2008,1/16/09 1:04,"(41.74522946866075, -87.62824545730817)",41.74522947,-87.62824546
8444461,HV122423,1/1/08 0:01,1/1/08,0:01,011XX S LAFLIN ST,S LAFLIN ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,1231,,2,28,6,,,2008,1/22/12 0:40,,,
9069692,HW214853,1/1/08 0:01,1/1/08,0:01,069XX S LOOMIS BLVD,S LOOMIS BLVD,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,734,,17,67,6,,,2008,4/4/13 0:40,,,
6514590,HP588328,1/1/08 0:01,1/1/08,0:01,070XX S LOWE AVE,S LOWE AVE,841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,FALSE,FALSE,732,7,6,68,6,1173143,1858223,2008,10/2/08 1:04,"(41.76638830362082, -87.6409240548928)",41.7663883,-87.64092405
8265025,HT498170,1/1/08 0:01,1/1/08,0:01,065XX S LOWE AVE,S LOWE AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,723,,20,68,6,,,2008,9/28/11 0:44,,,
6130853,HP222748,1/1/08 0:01,1/1/08,0:01,061XX S MAPLEWOOD AVE,S MAPLEWOOD AVE,1130,DECEPTIVE PRACTICE,FRAUD OR CONFIDENCE GAME,RESIDENCE,FALSE,FALSE,825,8,15,66,11,1160470,1863655,2008,3/19/08 1:05,"(41.781565042623306, -87.68722587986298)",41.78156504,-87.68722588
8522945,HV200076,1/1/08 0:01,1/1/08,0:01,047XX S MAPLEWOOD AVE,S MAPLEWOOD AVE,841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,FALSE,FALSE,922,,12,58,6,,,2008,4/9/12 12:44,,,
6393178,HP472039,1/1/08 0:01,1/1/08,0:01,020XX S MARSHALL BLVD,S MARSHALL BLVD,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,1023,10,12,30,6,1157063,1889936,2008,9/13/08 1:04,"(41.85375302586438, -87.69900555070049)",41.85375303,-87.69900555
8730938,HV407129,1/1/08 0:01,1/1/08,0:01,044XX S MARSHFIELD AVE,S MARSHFIELD AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,FALSE,FALSE,924,,12,61,6,,,2008,8/2/12 0:40,,,
6419536,HP498026,1/1/08 0:01,1/1/08,0:01,075XX S MARYLAND AVE,S MARYLAND AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,RESIDENCE,FALSE,TRUE,624,6,6,69,26,1183169,1855105,2008,8/12/08 1:04,"(41.75760484687402, -87.60427224237397)",41.75760485,-87.60427224
6730121,HR110306,1/1/08 0:01,1/1/08,0:01,056XX S MICHIGAN AVE,S MICHIGAN AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,STREET,FALSE,FALSE,233,2,20,40,6,1178075,1867784,2008,3/18/09 1:04,"(41.792514297411515, -87.62255689203646)",41.7925143,-87.62255689
7620014,HS423698,1/1/08 0:01,1/1/08,0:01,082XX S MICHIGAN AVE,S MICHIGAN AVE,841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,FALSE,FALSE,631,6,6,44,6,1178554,1850067,2008,8/25/10 1:17,"(41.74388607292169, -87.62133826584723)",41.74388607,-87.62133827
7865270,HS679617,1/1/08 0:01,1/1/08,0:01,043XX S MICHIGAN AVE,S MICHIGAN AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,FALSE,FALSE,221,,3,38,6,,,2008,1/7/11 0:38,,,
6128493,HP220977,1/1/08 0:01,1/1/08,0:01,024XX S MILLARD AVE,S MILLARD AVE,266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,FALSE,FALSE,1013,10,22,30,2,1152470,1887364,2008,4/13/08 1:05,"(41.84678701823232, -87.71593154180381)",41.84678702,-87.71593154
6657529,HP729766,1/1/08 0:01,1/1/08,0:01,025XX S MILLARD AVE,S MILLARD AVE,266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,TRUE,FALSE,1013,10,22,30,2,1152403,1886917,2008,8/15/13 0:44,"(41.84556171695316, -87.71618922045991)",41.84556172,-87.71618922
5995275,HP101449,1/1/08 0:01,1/1/08,0:01,074XX S NORMAL AVE,S NORMAL AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,FALSE,FALSE,732,7,17,68,14,1174209,1855638,2008,1/7/08 1:04,"(41.7592711413471, -87.63709347540805)",41.75927114,-87.63709348
6223764,HP310748,1/1/08 0:01,1/1/08,0:01,111XX S NORMAL AVE,S NORMAL AVE,842,THEFT,AGG: FINANCIAL ID THEFT,RESIDENCE,FALSE,FALSE,2233,22,34,49,6,1174991,1830933,2008,5/8/08 1:05,"(41.6914598698468, -87.63496204277016)",41.69145987,-87.63496204
5994773,HP100450,1/1/08 0:01,1/1/08,0:01,066XX S NORMAL BLVD,S NORMAL BLVD,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,FALSE,FALSE,722,7,6,68,14,1174285,1860695,2008,1/15/08 1:05,"(41.773146453758194, -87.63666482534141)",41.77314645,-87.63666483
6705233,HP551380,1/1/08 0:01,1/1/08,0:01,084XX S PAXTON AVE,S PAXTON AVE,810,THEFT,OVER $300,OTHER,FALSE,FALSE,412,4,8,46,6,1192353,1849367,2008,1/16/09 1:04,"(41.7416407797477, -87.57080099819598)",41.74164078,-87.570801
7873500,HT104459,1/1/08 0:01,1/1/08,0:01,073XX S PEORIA ST,S PEORIA ST,1752,OFFENSE INVOLVING CHILDREN,AGG CRIM SEX ABUSE FAM MEMBER,RESIDENCE,FALSE,FALSE,733,,17,68,20,,,2008,3/18/11 12:38,,,
8699161,HV375538,1/1/08 0:01,1/1/08,0:01,081XX S PEORIA ST,S PEORIA ST,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,APARTMENT,FALSE,FALSE,613,,21,71,26,,,2008,7/14/12 0:39,,,
6868368,HR267419,1/1/08 0:01,1/1/08,0:01,124XX S PERRY AVE,S PERRY AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,523,5,9,53,6,1177895,1822361,2008,4/23/09 1:04,"(41.66787190338823, -87.62458838898003)",41.6678719,-87.62458839
7070658,HR477653,1/1/08 0:01,1/1/08,0:01,117XX S PERRY AVE,S PERRY AVE,841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,FALSE,FALSE,522,,34,53,6,,,2008,8/19/09 1:03,,,
8187796,HT415999,1/1/08 0:01,1/1/08,0:01,068XX S PERRY AVE,S PERRY AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,722,,6,69,6,,,2008,9/19/11 0:42,,,
6277886,HP357464,1/1/08 0:01,1/1/08,0:01,078XX S PRAIRIE AVE,S PRAIRIE AVE,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,STREET,FALSE,FALSE,623,6,6,69,26,1179354,1852919,2008,6/6/08 1:05,"(41.75169408783989, -87.6183201798962)",41.75169409,-87.61832018
6762220,HR179690,1/1/08 0:01,1/1/08,0:01,044XX S PRINCETON AVE,S PRINCETON AVE,1751,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,FALSE,FALSE,935,9,3,37,20,1175079,1875166,2008,2/27/09 1:03,"(41.81283867417417, -87.63332228709086)",41.81283867,-87.63332229
7773602,HS581748,1/1/08 0:01,1/1/08,0:01,028XX S QUINN ST,S QUINN ST,1562,SEX OFFENSE,AGG CRIMINAL SEXUAL ABUSE,RESIDENCE,FALSE,FALSE,923,,11,60,17,,,2008,10/29/10 0:48,,,
6252242,HP339109,1/1/08 0:01,1/1/08,0:01,074XX S RHODES AVE,S RHODES AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,STREET,FALSE,FALSE,323,3,6,69,6,1181157,1855635,2008,6/29/08 1:03,"(41.75910577667287, -87.61162959277148)",41.75910578,-87.61162959
6257019,HP345432,1/1/08 0:01,1/1/08,0:01,040XX S RICHMOND ST,S RICHMOND ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,912,9,14,58,6,1157386,1877461,2008,5/31/08 1:06,"(41.81951360485157, -87.69815860498288)",41.8195136,-87.6981586
6337380,HP425944,1/1/08 0:01,1/1/08,0:01,042XX S ROCKWELL ST,S ROCKWELL ST,266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,TRUE,TRUE,914,9,12,58,2,1159777,1876473,2008,6/2/10 10:34,"(41.81675357567733, -87.6894145630774)",41.81675358,-87.68941456
6822293,HR231245,1/1/08 0:01,1/1/08,0:01,061XX S ROCKWELL ST,S ROCKWELL ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,STREET,FALSE,FALSE,825,8,15,66,6,1160135,1863738,2008,3/30/09 1:03,"(41.78179970701076, -87.68845179410948)",41.78179971,-87.68845179
7302838,HS106240,1/1/08 0:01,1/1/08,0:01,035XX S ROCKWELL ST,S ROCKWELL ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,913,,12,58,6,,,2008,1/13/10 1:15,,,
6739686,HR156486,1/1/08 0:01,1/1/08,0:01,057XX S SACRAMENTO AVE,S SACRAMENTO AVE,266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,TRUE,FALSE,824,8,14,63,2,1157326,1866185,2008,8/31/10 15:21,"(41.78857197218608, -87.69868414639214)",41.78857197,-87.69868415
6824033,HR232550,1/1/08 0:01,1/1/08,0:01,061XX S SANGAMON ST,S SANGAMON ST,841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,FALSE,FALSE,712,7,16,68,6,1170995,1863857,2008,3/30/09 1:03,"(41.781895857583606, -87.64863284148558)",41.78189586,-87.64863284
6599023,HP671098,1/1/08 0:01,1/1/08,0:01,060XX S SAWYER AVE,S SAWYER AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,APARTMENT,FALSE,FALSE,823,8,16,66,6,1155710,1864589,2008,12/4/08 1:03,"(41.7842248978148, -87.7046522707599)",41.7842249,-87.70465227
6066382,HP165451,1/1/08 0:01,1/1/08,0:01,054XX S SEELEY AVE,S SEELEY AVE,841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,FALSE,FALSE,915,9,16,61,6,1163654,1868687,2008,2/15/08 1:04,"(41.795307252919166, -87.67541136189011)",41.79530725,-87.67541136
6397742,HP482287,1/1/08 0:01,1/1/08,0:01,072XX S SOUTH SHORE DR,S SOUTH SHORE DR,4650,OTHER OFFENSE,SEX OFFENDER: FAIL TO REGISTER,RESIDENCE,TRUE,FALSE,334,3,7,43,26,1194953,1857770,2008,8/4/08 1:03,"(41.76463564299145, -87.56099850861388)",41.76463564,-87.56099851
6229865,HP311786,1/1/08 0:01,1/1/08,0:01,083XX S ST LAWRENCE AVE,S ST LAWRENCE AVE,842,THEFT,AGG: FINANCIAL ID THEFT,RESIDENCE,FALSE,FALSE,632,6,6,44,6,1181727,1849915,2008,5/20/08 1:05,"(41.74339633626673, -87.6097168986269)",41.74339634,-87.6097169
7524483,HS327550,1/1/08 0:01,1/1/08,0:01,060XX S TALMAN AVE,S TALMAN AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,FALSE,FALSE,825,,15,66,2,,,2008,6/17/10 1:16,,,
7342519,HS145030,1/1/08 0:01,1/1/08,0:01,061XX S TROY ST,S TROY ST,266,CRIM SEXUAL ASSAULT,PREDATORY,RESIDENCE,TRUE,FALSE,823,,15,66,2,,,2008,5/16/10 1:16,,,
7380428,HS181682,1/1/08 0:01,1/1/08,0:01,019XX S TROY ST,S TROY ST,840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,FALSE,FALSE,1022,,24,29,6,,,2008,3/12/10 1:13,,,
7650120,HS455213,1/1/08 0:01,1/1/08,0:01,075XX S WABASH AVE,S WABASH AVE,841,THEFT,FINANCIAL ID THEFT:$300 &UNDER,RESIDENCE,FALSE,FALSE,623,6,6,69,6,1177983,1855014,2008,8/26/10 1:19,"(41.75747416409431, -87.62328085800839)",41.75747416,-87.62328086
8655303,HV330826,1/1/08 0:01,1/1/08,0:01,055XX S WABASH AVE,S WABASH AVE,843,THEFT,ATTEMPT FINANCIAL IDENTITY THEFT,RESIDENCE,FALSE,FALSE,225,,20,40,6,,,2008,6/21/12 0:40,,,
8038988,HT269652,1/1/08 0:01,1/1/08,0:01,037XX S WALLACE ST,S WALLACE ST,842,THEFT,AGG: FINANCIAL ID THEFT,RESIDENCE,FALSE,FALSE,925,,11,60,6,,,2008,5/5/11 0:40,,,
5994440,HP102178,1/1/08 0:01,1/1/08,0:01,055XX S WASHTENAW AVE,S WASHTENAW AVE,610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,FALSE,FALSE,824,8,16,63,5,1159285,1867501,2008,1/6/08 1:05,"(41.7921433489838, -87.69146513232442)",41.79214335,-87.69146513
5992700,HP100951,1/1/08 0:01,1/1/08,0:01,0000X S WELLS ST,S WELLS ST,820,THEFT,$300 AND UNDER,STREET,FALSE,FALSE,112,1,2,32,6,1174700,1900227,2008,1/5/08 1:04,"(41.881616450045975, -87.63396385043899)",41.88161645,-87.63396385
6194286,HP282944,1/1/08 0:01,1/1/08,0:01,031XX S WELLS ST,S WELLS ST,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,RESIDENCE,FALSE,FALSE,924,9,11,34,26,1175088,1884200,2008,4/25/08 1:06,"(41.83762855320472, -87.63301916769072)",41.83762855,-87.63301917
6956006,HR360112,1/1/08 0:01,1/1/08,0:01,026XX S WESTERN AVE,S WESTERN AVE,840,THEFT,FINANCIAL ID THEFT: OVER $300,OTHER,FALSE,FALSE,1034,,25,31,6,,,2008,6/24/09 1:03,,,
6150799,HP239472,1/1/08 0:01,1/1/08,0:01,066XX S WHIPPLE ST,S WHIPPLE ST,281,CRIM SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,TRUE,FALSE,831,8,15,66,2,1157234,1860445,2008,3/31/08 1:04,"(41.77282244290429, -87.69917669413634)",41.77282244,-87.69917669
